,LearningRate,WindowSize,ValidationAccuracy,Bias,Variance,Time
503,0.7125,25,0.9166666666666666,7.75,0.045000000000000005,4.980004787445068
504,1.3250000000000002,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.828995704650879
505,1.3250000000000002,2,0.9166666666666666,7.833333333333333,0.04,6.298003673553467
506,1.3250000000000002,4,0.9166666666666666,7.75,0.03833333333333334,5.552999973297119
507,1.3250000000000002,100,1.0,7.833333333333333,0.03833333333333334,4.485000133514404
508,1.3250000000000002,5,0.9166666666666666,7.75,0.03833333333333333,5.257000207901001
509,1.3250000000000002,10,0.9166666666666666,7.75,0.03333333333333333,5.32429051399231
510,1.3250000000000002,50,0.9166666666666666,7.75,0.05333333333333334,6.145143270492554
511,1.3250000000000002,20,0.9166666666666666,7.75,0.04,4.958000898361206
512,1.3250000000000002,25,1.0,7.833333333333333,0.04833333333333333,5.159021615982056
513,1.9375000000000002,1,0.9166666666666666,7.833333333333333,0.041666666666666664,10.077997207641602
514,1.9375000000000002,2,0.9166666666666666,7.75,0.04,6.372999906539917
515,1.9375000000000002,4,0.9166666666666666,7.75,0.034999999999999996,5.763000965118408
516,1.9375000000000002,100,1.0,7.833333333333333,0.03166666666666667,4.453000068664551
517,1.9375000000000002,5,0.9166666666666666,7.75,0.03833333333333334,5.230999946594238
518,1.9375000000000002,10,0.9166666666666666,7.75,0.036666666666666674,5.274999141693115
519,1.9375000000000002,50,0.9166666666666666,7.75,0.05333333333333334,6.0980002880096436
520,1.9375000000000002,20,0.9166666666666666,7.75,0.04,4.880000352859497
521,1.9375000000000002,25,1.0,7.833333333333333,0.045000000000000005,5.039000034332275
522,2.5500000000000003,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.794000148773193
523,2.5500000000000003,2,0.9166666666666666,7.75,0.04,6.259000062942505
524,2.5500000000000003,4,0.9166666666666666,7.75,0.04,5.505000114440918
525,2.5500000000000003,100,1.0,7.833333333333333,0.07833333333333335,4.4569995403289795
526,2.5500000000000003,5,1.0,7.833333333333333,0.04,5.18900203704834
527,2.5500000000000003,10,1.0,7.75,0.026666666666666672,5.25300145149231
528,2.5500000000000003,50,1.0,7.75,0.09833333333333334,6.036000967025757
529,2.5500000000000003,20,0.9166666666666666,7.75,0.035,4.828996658325195
530,2.5500000000000003,25,1.0,7.75,0.06166666666666667,5.056999683380127
531,3.1625,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.6419997215271
532,3.1625,2,0.9166666666666666,7.833333333333333,0.04,6.244999885559082
533,3.1625,4,0.9166666666666666,7.833333333333333,0.041666666666666664,5.510999917984009
534,3.1625,100,0.9166666666666666,7.75,0.105,4.711000919342041
535,3.1625,5,0.9166666666666666,7.833333333333333,0.04,5.229999303817749
536,3.1625,10,1.0,7.75,0.023333333333333334,5.261999845504761
537,3.1625,50,1.0,7.833333333333333,0.10500000000000002,6.063000202178955
538,3.1625,20,1.0,7.75,0.04666666666666667,4.8340003490448
539,3.1625,25,1.0,7.75,0.060000000000000005,5.0849997997283936
540,3.7750000000000004,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.681999683380127
541,3.7750000000000004,2,0.9166666666666666,7.833333333333333,0.03666666666666667,6.190001010894775
542,3.7750000000000004,4,0.9166666666666666,7.833333333333333,0.04,5.531999111175537
543,3.7750000000000004,100,0.6666666666666666,7.833333333333333,0.12333333333333334,4.7059996128082275
544,3.7750000000000004,5,0.9166666666666666,7.833333333333333,0.036666666666666674,5.192000389099121
545,3.7750000000000004,10,0.9166666666666666,7.75,0.04,5.254000425338745
546,3.7750000000000004,50,0.75,7.833333333333333,0.11166666666666668,6.0809996128082275
547,3.7750000000000004,20,1.0,7.75,0.06666666666666667,4.877000093460083
548,3.7750000000000004,25,1.0,7.833333333333333,0.06333333333333334,5.056999683380127
549,4.3875,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.666999816894531
550,4.3875,2,0.9166666666666666,7.833333333333333,0.03833333333333334,6.292999982833862
551,4.3875,4,0.9166666666666666,7.833333333333333,0.041666666666666664,5.505026817321777
552,4.3875,100,1.0,7.833333333333333,0.15,4.716999530792236
553,4.3875,5,0.9166666666666666,7.833333333333333,0.041666666666666664,5.174023866653442
554,4.3875,10,1.0,7.75,0.04666666666666667,5.293999671936035
555,4.3875,50,0.75,7.75,0.1366666666666667,6.006001949310303
556,4.3875,20,1.0,7.75,0.06666666666666667,4.839998245239258
557,4.3875,25,0.9166666666666666,7.833333333333333,0.07166666666666667,5.093000173568726
558,5.0,1,0.9166666666666666,7.833333333333333,0.041666666666666664,9.720999717712402
559,5.0,2,0.9166666666666666,7.833333333333333,0.04,6.2779998779296875
560,5.0,4,0.9166666666666666,7.833333333333333,0.03333333333333333,5.56600022315979
561,5.0,100,0.9166666666666666,7.833333333333333,0.12666666666666668,4.672004222869873
562,5.0,5,1.0,7.833333333333333,0.05000000000000001,5.315000534057617
563,5.0,10,1.0,7.75,0.04833333333333334,5.334994316101074
564,5.0,50,0.9166666666666666,7.833333333333333,0.16666666666666666,6.089000701904297
565,5.0,20,1.0,7.833333333333333,0.07166666666666667,4.84800124168396
566,5.0,25,1.0,7.833333333333333,0.09500000000000001,5.088998794555664
567,0.1,1,1.0,7.833333333333333,0.03666666666666667,9.729000329971313
568,0.1,2,1.0,7.833333333333333,0.028333333333333335,6.207000255584717
569,0.1,4,1.0,7.833333333333333,0.02,5.571999788284302
570,0.1,100,1.0,7.833333333333333,0.03833333333333334,4.348999977111816
571,0.1,5,0.9166666666666666,7.833333333333333,0.03166666666666667,5.1570000648498535
572,0.1,10,1.0,8.0,0.045000000000000005,5.228000164031982
573,0.1,50,0.9166666666666666,8.0,0.043333333333333335,6.067002296447754
574,0.1,20,0.9166666666666666,8.0,0.041666666666666664,4.862997770309448
575,0.1,25,1.0,7.833333333333333,0.041666666666666664,5.001999855041504
576,0.7125,1,1.0,7.833333333333333,0.03666666666666667,10.037999868392944
577,0.7125,2,1.0,7.833333333333333,0.028333333333333335,6.36400032043457
578,0.7125,4,1.0,7.833333333333333,0.024999999999999998,5.634003162384033
579,0.7125,100,1.0,7.833333333333333,0.03833333333333334,4.5099968910217285
580,0.7125,5,1.0,7.833333333333333,0.03166666666666667,5.24299955368042
581,0.7125,10,0.9166666666666666,7.833333333333333,0.04,5.291999816894531
582,0.7125,50,1.0,8.0,0.043333333333333335,6.098999977111816
583,0.7125,20,0.9166666666666666,8.0,0.035,4.889000177383423
584,0.7125,25,1.0,7.833333333333333,0.04,5.058049201965332
585,1.3250000000000002,1,1.0,7.833333333333333,0.03666666666666667,9.883999824523926
586,1.3250000000000002,2,1.0,7.833333333333333,0.03,6.254002571105957
587,1.3250000000000002,4,1.0,7.833333333333333,0.02666666666666667,5.5279974937438965
588,1.3250000000000002,100,1.0,7.833333333333333,0.035,4.388000965118408
589,1.3250000000000002,5,0.9166666666666666,7.833333333333333,0.03,5.20600438117981
590,1.3250000000000002,10,1.0,8.0,0.045000000000000005,5.296024322509766
591,1.3250000000000002,50,1.0,7.833333333333333,0.045000000000000005,6.002997398376465
592,1.3250000000000002,20,1.0,8.0,0.03833333333333334,4.836002826690674
